household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,coupon_dependency,IPT_mean,IPT_std,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Primary_Store_ID,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,Total_Campaigns_Received,Campaigns_Last_30D,Days_Since_Last_Camp,has_demographic_info,future_revenue_60d,discounted_future_revenue_60d,future_txn_count_60d,first_future_day,last_future_day,future_active_flag,annual_discount_rate,value_horizon_start_day,value_horizon_end_day
1012,1,103,1953.17,1.85899,592,42,0.0709459459459459,0.654424040066778,0.0097087369214818,8.048542907908455,0.0002815935,6.25,6.0576730102284815,0.9692261308747476,0.2732673267326733,0.5317460264707735,0.1388888875110229,-3.500000000000001,361,4.0,0.0,0.0,4.0,0.0,147.0,1,108.53,108.14993468995536,39.0,667.0,673.0,1,0.08,651,711
1013,0,32,899.3,2.5178282,600,62,0.1033333333333333,0.2767710049423394,0.031249990234378,10.156246826172866,0.000555988,20.692307692307693,19.80862283101828,0.9572935775281506,0.2208436724565756,0.5536159462938667,0.1396508693353898,-0.5000000000000002,313,0.0,0.0,0.0,0.0,0.0,651.0,0,42.73,42.29639162563469,9.0,697.0,705.0,1,0.08,651,711
1014,0,136,3887.73,1.8359385,588,1,0.0017006802721088,0.8588235294117647,0.0441176438148791,11.904410889381552,0.0022223764,4.772357723577236,4.064667849092218,0.8517088549172935,0.3864258347016968,0.5495890380844436,0.1446575334539313,-1.000000000000002,403,3.0,2.0,1.0,6.0,1.0,27.0,1,64.4,64.07048448020737,27.0,651.0,703.0,1,0.08,651,711
1015,0,97,3409.39,2.1386495,605,11,0.0181818181818181,0.8464052287581699,0.1546391593155505,15.278348940376397,0.0038716604,6.387096774193548,3.3880617072062478,0.5304532751660525,0.6365784499054821,0.5028382190026573,0.1807000937526012,-1.500000000000001,403,4.0,0.0,1.0,5.0,0.0,64.0,1,349.98,347.85038408258197,146.0,655.0,710.0,1,0.08,651,711
1016,0,38,2765.04,3.1852207,648,19,0.0293209876543209,0.2778625954198473,0.0,18.60525826177414,0.0,20.29032258064516,36.92893495024112,1.8200261037351075,0.2136563876651982,0.4470198626156748,0.0827814560399397,-1.5000000000000009,367,1.0,3.0,0.0,4.0,1.0,5.0,0,288.7,288.51743754030707,64.0,654.0,654.0,1,0.08,651,711
1017,0,60,3343.68,2.4875793,622,2,0.0032154340836012,0.5564387917329093,0.1333333111111148,22.216662963889505,0.0037802663,10.87719298245614,9.801731216325653,0.901126073691452,0.1449856733524355,0.4865174957744263,0.1612162928214785,2.0,295,3.0,0.0,1.0,4.0,0.0,64.0,0,84.8,84.0433295746131,36.0,654.0,701.0,1,0.08,651,711
1018,0,147,1865.1799,3.2775035,615,1,0.0016260162601626,0.7540192926045016,0.0544217650053221,3.700680020361904,0.0040961197,4.873015873015873,4.818272100218711,0.988763906816018,0.2376373626373626,0.5812672096244186,0.1377410449346963,2.0,296,5.0,0.0,0.0,5.0,0.0,64.0,1,173.94,172.66569978394622,44.0,652.0,707.0,1,0.08,651,711
1019,0,45,1419.19,3.671109,639,5,0.0078247261345852,0.3575851393188854,0.0,9.155553520988104,0.0,17.61111111111111,19.78639904837632,1.1235172890777974,0.225140712945591,0.3860640228613178,0.1374764569213473,2.0,361,1.0,0.0,0.0,1.0,0.0,239.0,0,132.88,132.0273917479163,47.0,667.0,703.0,1,0.08,651,711
102,1,8,304.84,2.2167315,603,90,0.7827529021558872,0.0688524590163934,0.1249998437501953,13.249983437520704,0.008201024,18.714285714285715,16.9382632493642,0.9050975525856544,0.0425531914893617,0.4604316215516819,0.1798561021686257,0.0,333,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1020,0,146,8014.09,2.4753351,566,1,0.0017667844522968,0.8673647469458987,0.041095887596172,19.31506717020088,0.0011454825,4.24812030075188,3.549233837591281,0.8354813968307657,0.2568069306930693,0.4718266239262333,0.1312693494387945,5.999999999999999,319,3.0,2.0,0.0,5.0,1.0,27.0,1,1429.95,1421.0664966032239,458.0,651.0,711.0,1,0.08,651,711
1021,0,89,1982.74,2.4191678,550,4,0.0072727272727272,0.5529622980251346,0.0224719075874261,7.483145226612896,0.0017652339,7.090909090909091,8.313245325797258,1.1723790977188344,0.3,0.5785024084721931,0.1400966166654998,-3.000000000000001,368,0.0,1.0,0.0,1.0,0.0,370.0,1,103.38,102.67595319593198,34.0,654.0,708.0,1,0.08,651,711
1022,1,36,263.27,1.2484705,609,70,0.1149425287356321,0.2272727272727272,0.0,3.555554567901509,0.0,16.333333333333332,25.99118440292144,1.591296029997621,0.3311688311688311,0.3749999753289489,0.1184210448407207,-0.5000000000000002,375,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1023,0,284,22989.01,10.433846,544,10,0.0183823529411764,0.9528130671506352,0.0633802794584408,12.475351673403113,0.00089521037,2.291845493562232,1.8663934731761476,0.8143591419349093,0.0639269406392694,0.3592179785141275,0.0526219622645314,-5.000000000000004,429,0.0,0.0,0.0,0.0,0.0,651.0,0,3296.32,3274.0993772697507,526.0,653.0,710.0,1,0.08,651,711
1024,0,120,7996.71,3.6157877,576,12,0.0208333333333333,0.6843910806174957,0.1583333201388899,18.24999847916679,0.006462658,5.529411764705882,5.471267672814318,0.9894827896358424,0.2504677893611334,0.645894622503625,0.2899170893556643,-1.5000000000000009,295,3.0,1.0,2.0,6.0,1.0,27.0,1,1084.74,1078.3390520983564,231.0,655.0,707.0,1,0.08,651,711
1025,0,77,3164.4,2.1861708,606,19,0.0313531353135313,0.4796084828711256,0.0259740226007762,16.22077711418479,0.0015800784,10.87037037037037,11.01807485203941,1.0135868733785631,0.3176193282262817,0.5882005865002915,0.2035398218080246,1.4999999999999998,288,1.0,2.0,0.0,3.0,0.0,174.0,0,387.73,386.64925336710013,117.0,653.0,696.0,1,0.08,651,711
1026,1,26,412.54,1.4408214,644,90,0.3416149068322981,0.2043010752688172,0.0,8.153843017752685,0.0,18.43478260869565,30.5045839878005,1.654728894178693,0.4302325581395348,0.472656231536866,0.1757812431335452,0.0,410,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1027,0,37,983.9,2.962249,597,42,0.0703517587939698,0.3592715231788079,0.0810810591672813,8.513511212564536,0.0031507264,16.818181818181817,11.614792683940127,0.690608884088455,0.2356828193832599,0.475663706290626,0.1769911465267445,-1.5000000000000009,354,0.0,0.0,0.0,0.0,0.0,651.0,0,78.59,78.15311417040249,24.0,651.0,710.0,1,0.08,651,711
1028,1,12,121.91,1.144724,617,90,0.1507293354943274,0.1346153846153846,0.0833332638889467,5.833328472226273,0.0045115245,47.63636363636363,34.58980406788314,0.7261216886895588,0.0729166666666666,0.2234042315527413,0.1276595608872807,0.0,420,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1029,0,156,9422.95,2.1008346,558,1,0.0017921146953405,0.929203539823009,0.0833333279914533,21.320511453813367,0.0020471297,3.6887417218543046,2.2066125787839788,0.5982003520894957,0.1452127659574468,0.3225119735962959,0.0803618944109582,0.4999999999999988,438,3.0,8.0,1.0,12.0,1.0,27.0,0,890.06,884.6445346510427,332.0,655.0,708.0,1,0.08,651,711
103,0,42,492.48,2.1495917,560,17,0.0303571428571428,0.2962962962962963,0.0238095181405909,5.285713027211184,0.014680799,15.970588235294118,20.94651962718338,1.311567626871532,0.3269961977186312,0.6858237285125008,0.2413793010965785,2.0000000000000004,370,1.0,0.0,0.0,1.0,0.0,239.0,0,49.51,49.22282653633962,20.0,651.0,709.0,1,0.08,651,711
1030,0,29,1114.27,3.1613164,570,10,0.0175438596491228,0.3275563258232236,0.0344827467300873,10.379306765756288,0.0008974485,20.0,16.02313142743143,0.8011561707934861,0.1448931116389548,0.429594261823526,0.050119330546078,-2.3737566748887003e-16,445,0.0,0.0,0.0,0.0,0.0,651.0,0,76.020004,75.81190988309989,16.0,664.0,664.0,1,0.08,651,711
1031,1,115,3259.11,2.563091,582,90,0.1666666666666666,0.5466893039049237,0.0,9.443477439697611,0.0,4.801980198019802,17.406906561465878,3.624935879428486,0.3052391799544419,0.4114068409778947,0.0980988585695904,0.0,375,2.0,0.0,0.0,2.0,0.0,64.0,1,0.0,0.0,0.0,,,0,0.08,651,711
1032,1,90,2306.36,3.734673,558,15,0.0268817204301075,0.6442477876106195,0.0777777691358034,6.8555547938272445,0.0041624033,6.464285714285714,6.604938693606436,1.0217568913207218,0.1655076495132127,0.5188284446467442,0.0920502079211965,0.4999999999999998,33904,3.0,4.0,0.0,7.0,1.0,27.0,0,123.57,123.4397919022492,18.0,656.0,656.0,1,0.08,651,711
1033,0,25,1316.97,4.0644393,573,13,0.0226876090750436,0.253448275862069,0.1599999360000256,15.919993632002548,0.007653933,23.33333333333333,31.594807865501743,1.3540626139232403,0.2954545454545454,0.6491227956294247,0.4245613960603264,1.0,374,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1034,0,56,507.66998,2.4092379,602,7,0.0116279069767441,0.425287356321839,0.0,3.678570771683791,0.0,11.666666666666666,19.01753576746122,1.630073097148307,0.2705882352941176,0.3913043323595125,0.1818181746316927,0.5000000000000001,380,2.0,0.0,0.0,2.0,0.0,64.0,0,204.42,202.84036862388922,62.0,674.0,698.0,1,0.08,651,711
1035,0,4,183.04001,4.447679,439,90,0.5558086560364465,0.0470852017937219,0.0,8.749978125054689,0.0,97.5,132.22896808188435,1.3561944053327213,0.2372881355932203,0.2456139919975452,0.1403508525700258,0.0,381,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1036,0,26,1051.0,2.3378398,548,7,0.0127737226277372,0.2522522522522522,0.0,13.153841094676505,0.0,23.52173913043478,49.43670844921302,2.101744567339462,0.0532687651331719,0.501216532817116,0.1094890484309234,0.5000000000000001,298,0.0,0.0,0.0,0.0,0.0,651.0,0,180.17,179.9042709276141,65.0,658.0,658.0,1,0.08,651,711
1037,0,30,883.12,9.237436,630,13,0.0206349206349206,0.2747252747252747,0.0,3.5666654777781743,0.0,22.85185185185185,20.399290530090845,0.8926752079256834,0.0334928229665071,0.3028846081037354,0.2596153783746303,-0.5000000000000004,447,0.0,0.0,0.0,0.0,0.0,651.0,0,193.57,192.72983905086573,69.0,659.0,711.0,1,0.08,651,711
1038,0,271,1566.51,1.698932,569,53,0.0931458699472759,0.8871527777777777,0.0,3.4059039333614787,0.0,2.377880184331797,1.819409021985284,0.7651358477248393,0.5004500450045004,0.6158701477378706,0.1749323699284727,-11.500000000000004,340,2.0,0.0,0.0,2.0,0.0,64.0,1,19.54,19.367817004800816,12.0,683.0,702.0,1,0.08,651,711
1039,0,74,4761.07,2.759523,542,3,0.0055350553505535,0.6885245901639344,0.0810810701241797,18.378375894814067,0.0017328039,8.044776119402986,6.477075742678232,0.8051271527351562,0.1256377551020408,0.5363984640076727,0.114303958401635,2.5,401,3.0,1.0,0.0,4.0,0.0,64.0,0,407.31,403.8870645974763,134.0,677.0,709.0,1,0.08,651,711
104,0,99,4632.97,2.5302358,539,2,0.0037105751391465,0.7307692307692307,0.1919191725334169,17.969695154576247,0.01675599,5.836956521739131,6.679930864143526,1.14441822464886,0.1519292604501607,0.6166532557656748,0.2851971026339617,0.4999999999999985,421,2.0,4.0,2.0,8.0,0.0,36.0,1,1557.76,1547.7101829296043,557.0,653.0,711.0,1,0.08,651,711
1040,0,215,5260.93,2.2632487,603,12,0.0199004975124378,0.9295081967213116,0.0186046502974581,8.204650781179033,0.0016632039,2.8413461538461537,2.1800195264348687,0.7672461347317977,0.1874007411328745,0.5612082641165433,0.1505034438235111,1.499999999999999,304,3.0,3.0,0.0,6.0,1.0,5.0,1,397.82,395.4322902498142,129.0,652.0,710.0,1,0.08,651,711
1041,0,250,6277.17,2.5640647,576,1,0.0017361111111111,0.8284734133790737,0.01199999952,9.159999633600014,0.00065316056,3.571428571428572,3.598114585644623,1.0074692630665578,0.3038216560509554,0.6061185449135801,0.1347992347520738,1.4999999999999956,445,3.0,5.0,0.0,8.0,1.0,27.0,1,874.64,868.7098267556977,333.0,652.0,711.0,1,0.08,651,711
1042,0,218,4436.79,1.7042037,615,5,0.008130081300813,0.9678456591639872,0.0321100902701793,10.60550410066495,0.001408676,3.177083333333333,2.2136879827938256,0.6967651719791546,0.4522339266254994,0.542348235033267,0.2293711369343106,-2.5000000000000004,368,4.0,1.0,2.0,7.0,1.0,5.0,1,506.54,503.2564595840037,219.0,659.0,706.0,1,0.08,651,711
1043,0,18,950.03,2.1607118,542,90,0.1992619926199262,0.1912568306010929,0.0,19.44443364198131,0.0,31.0,24.33105012119288,0.7848723313699859,0.4541420118343195,0.5860534037677537,0.1498516298241598,0.0,627,0.0,0.0,0.0,0.0,0.0,651.0,0,38.7,38.561528491524534,6.0,668.0,668.0,1,0.08,651,711
1044,0,18,406.21,1.769302,597,24,0.0402010050251256,0.1506622516556291,0.1666665740741255,9.777772345682031,0.014647596,35.8125,42.91109996259709,1.198215371181665,0.2586872586872586,0.5914396657027368,0.1556420172901939,0.5000000000000001,391,0.0,0.0,0.0,0.0,0.0,651.0,0,2.28,2.253711834577637,2.0,706.0,706.0,1,0.08,651,711
1045,0,212,3225.07,1.8366045,579,2,0.003454231433506,0.907849829351536,0.0047169809095763,6.966980803444302,0.00017053893,3.354651162790698,2.825703120148153,0.8423214694498352,0.343620178041543,0.5900178218061924,0.1841948889827992,-4.000000000000004,408,3.0,2.0,0.0,5.0,0.0,64.0,1,395.2,392.5102947964949,178.0,658.0,710.0,1,0.08,651,711
1046,1,133,3652.15,2.538381,600,3,0.005,0.7726523887973641,0.0,8.849623394765159,0.0,4.814516129032258,4.419776206459427,0.9180085615918804,0.1314060446780552,0.3559210502899931,0.0815789468317174,-1.000000000000002,406,1.0,2.0,0.0,3.0,0.0,64.0,0,219.6,218.65253852421588,61.0,652.0,695.0,1,0.08,651,711
1047,0,70,977.16,2.848337,541,2,0.0036968576709796,0.5620437956204379,0.0714285612244912,5.157142120408269,0.006191412,8.836065573770492,8.873519271534553,1.0042375936524597,0.3230769230769231,0.5894039604988088,0.1743929321326063,1.0,295,2.0,0.0,0.0,2.0,0.0,147.0,0,75.78,75.28766058768655,32.0,652.0,705.0,1,0.08,651,711
1048,1,92,1504.05,2.6800616,591,4,0.0067681895093062,0.479933110367893,0.0652173842155017,5.45652114603031,0.004221934,7.246913580246914,17.879828623477867,2.4672301874706224,0.175438596491228,0.429577457225749,0.1302816878471533,2.0000000000000004,436,1.0,0.0,0.0,1.0,0.0,64.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1049,0,53,645.31,1.8110423,550,19,0.0345454545454545,0.414721723518851,0.0377358419366335,5.924527184051474,0.0020920178,12.951219512195122,13.332200155098548,1.029415789639485,0.2421875,0.6518324436693078,0.3010471125380337,-1.0000000000000009,335,0.0,0.0,0.0,0.0,0.0,651.0,0,52.75,52.22731739340719,21.0,657.0,705.0,1,0.08,651,711
105,0,132,3928.41,1.5635754,643,5,0.0077760497667185,0.7,0.128787869031222,15.424241255739298,0.004951113,6.134615384615385,5.887386042526988,0.9596977278012068,0.337200309358082,0.5239938060216958,0.2236842096606648,4.5,403,5.0,3.0,0.0,8.0,0.0,64.0,1,663.26,658.5705291253298,294.0,652.0,710.0,1,0.08,651,711
1050,0,63,2779.65,1.7983398,535,9,0.016822429906542,0.529520295202952,0.0,17.793647969262228,0.0,9.74074074074074,12.46608256571767,1.2797866301596463,0.2858151023288638,0.5505300314450174,0.1625441684625853,1.4999999999999998,384,3.0,1.0,1.0,5.0,0.0,48.0,0,694.14,690.7611760864706,253.0,655.0,709.0,1,0.08,651,711
1051,0,46,1833.28,2.7203043,585,30,0.0512820512820512,0.366554054054054,0.0217391257088857,13.673910070889114,0.0005454704,14.23076923076923,18.20997635545957,1.2796190609216027,0.2183770883054892,0.5370813332885008,0.1244019123875369,-1.0000000000000009,176,1.0,0.0,0.0,1.0,0.0,427.0,0,384.71,382.6321794657095,146.0,658.0,697.0,1,0.08,651,711
1052,1,7,231.66,1.6670369,572,90,0.7342657342657343,0.0604490500863557,0.1428569387758017,14.142836938804374,0.004316671,25.33333333333333,50.40105818994941,1.9895146695316863,0.2162162162162162,0.5504586650955353,0.1651375995286605,0.0,32004,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1053,0,83,4060.73,2.858075,544,5,0.0091911764705882,0.8003629764065336,0.0,14.987950001451807,0.0,6.573170731707317,3.997006558323484,0.6080779947283302,0.1673239436619718,0.2554991525352558,0.0783981947072859,1.4999999999999991,356,3.0,2.0,0.0,5.0,0.0,64.0,1,429.19,425.9545904705775,146.0,653.0,707.0,1,0.08,651,711
1054,0,39,952.8,2.4310105,552,3,0.0054347826086956,0.3631484794275492,0.0,8.487177310980176,0.0,14.83783783783784,14.620217192324835,0.9853327350508324,0.1756756756756756,0.440217379341919,0.1195652141422496,1.4999999999999998,334,0.0,0.0,0.0,0.0,0.0,651.0,0,82.39,82.17963341287015,23.0,652.0,689.0,1,0.08,651,711
1055,0,78,1159.19,1.4284707,596,10,0.0167785234899328,0.6268656716417911,0.0,6.564101722551061,0.0,8.027397260273972,15.71179016140756,1.9572683497898575,0.525984251968504,0.4770931994140095,0.1263823044805323,0.4999999999999992,339,3.0,2.0,0.0,5.0,0.0,239.0,0,23.859999,23.673009326467138,11.0,661.0,697.0,1,0.08,651,711
1056,0,64,4792.75,2.9211886,630,5,0.0079365079365079,0.4835164835164835,0.0,21.546871633301308,0.0,12.5,9.63253415699702,0.7706021160780687,0.2256770310932798,0.5105421661117361,0.103413654099329,0.9999999999999996,446,3.0,3.0,2.0,8.0,0.0,36.0,0,71.59,70.87321465935159,24.0,663.0,702.0,1,0.08,651,711
1057,0,159,6998.44,3.4188337,597,4,0.0067001675041876,0.9387417218543046,0.0062893077805466,11.169810618250905,0.00035722248,3.901315789473684,2.931355648731776,0.7513742268438534,0.19904,0.4015369823838072,0.090297790296837,2.499999999999999,367,2.0,5.0,0.0,7.0,2.0,5.0,1,1218.36,1210.6330932217454,318.0,653.0,710.0,1,0.08,651,711
1058,0,514,2958.98,2.5128887,588,5,0.0085034013605442,0.9647058823529412,0.0038910505079562,2.229571941058912,0.00052382913,1.7351190476190477,1.296868323490063,0.7474189457375704,0.2900262467191601,0.6957950019987188,0.2036793679127505,-0.5000000000000013,381,3.0,0.0,1.0,4.0,0.0,36.0,0,179.21,178.47235469536153,81.0,652.0,711.0,1,0.08,651,711
1059,0,5,72.909996,1.2592826,617,90,0.1555915721231766,0.0448717948717948,0.0,6.9999860000280005,0.0,173.66666666666666,53.687366608293736,0.3091402889648225,0.3157894736842105,0.2499999305555748,0.1111110802469221,0.0,321,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
106,0,32,888.07,3.6843483,553,2,0.0036166365280289,0.25,0.0,7.2187477441413295,0.0,19.0,27.25409536722352,1.4344253169984391,0.1779359430604982,0.4050179066301826,0.0716845852442801,0.9999999999999988,367,0.0,0.0,0.0,0.0,0.0,651.0,0,672.33,668.1258266861832,214.0,651.0,705.0,1,0.08,651,711
1060,1,62,6065.66,3.4238455,650,10,0.0153846153846153,0.6073059360730594,0.0,31.99999483871051,0.0,10.847457627118644,6.480244672163591,0.5973970049897172,0.1119402985074626,0.4639004130128613,0.1211618252233949,-1.0000000000000009,315,5.0,4.0,0.0,9.0,1.0,5.0,1,0.0,0.0,0.0,,,0,0.08,651,711
1061,0,111,4744.95,2.9256167,564,1,0.00177304964539,0.6619964973730298,0.0090090081973866,13.27927808294792,6.322511e-05,6.546511627906977,8.58268705592038,1.311030123131877,0.2887931034482758,0.6449525425153039,0.1902502148824408,3.5,297,2.0,1.0,0.0,3.0,0.0,64.0,0,1057.83,1051.7744330376847,347.0,651.0,709.0,1,0.08,651,711
1062,0,189,1365.84,1.4324877,580,1,0.0017241379310344,0.9540034071550256,0.0105820100221158,3.7248675277847862,0.0024527032,3.346820809248555,2.3516332170369245,0.7026447857891339,0.3930288461538461,0.6156626431847875,0.2084337324285092,-2.5,320,2.0,0.0,0.0,2.0,0.0,64.0,1,129.92,129.03088078595118,75.0,654.0,711.0,1,0.08,651,711
1063,1,57,1327.48,2.470779,567,30,0.0529100529100529,0.4146341463414634,0.0175438565712532,6.964911058787533,0.0018832675,10.959183673469388,18.347296785077848,1.674146596158254,0.432183908045977,0.7903225715400626,0.5829493020397546,0.5000000000000001,421,0.0,0.0,0.0,0.0,0.0,651.0,0,0.0,0.0,0.0,,,0,0.08,651,711
1064,0,41,2602.6099,9.338018,543,11,0.0202578268876611,0.42,0.2682926174896055,26.170725324213333,0.013209817,13.64102564102564,12.885093753079214,0.9445832480876364,0.2388429752066115,0.6266556239515263,0.2706953619975549,-3.5606350123330496e-16,298,2.0,2.0,1.0,5.0,0.0,36.0,0,470.08,465.9656977330413,227.0,680.0,708.0,1,0.08,651,711
1065,0,45,4694.8,2.9488513,615,22,0.0357723577235772,0.427652733118971,0.0666666518518551,33.133325970372006,0.0012247594,14.11904761904762,9.931969521854311,0.7034442233917492,0.2462962962962963,0.4786839644175905,0.1955514356091221,-1.0000000000000009,311,4.0,1.0,0.0,5.0,0.0,48.0,0,472.36,469.990038760399,125.0,656.0,705.0,1,0.08,651,711
1066,0,232,2877.14,1.4226364,553,4,0.0072332730560578,0.925,0.0603448249851368,6.284482487737824,0.0063639586,2.678048780487805,2.3334221476572616,0.8713110274720078,0.325,0.6327885565230411,0.186414707934552,-0.5000000000000021,364,3.0,3.0,0.0,6.0,1.0,27.0,1,233.64,232.34105640317412,99.0,651.0,708.0,1,0.08,651,711
1067,0,47,2805.26,2.7912292,618,12,0.0194174757281553,0.3807999999999999,0.042553182435493,20.574463707560916,0.0011585379,13.173913043478262,14.524009773591509,1.1024817532072653,0.4063205417607223,0.6021100180700074,0.1710625458096266,-9.495026699554801e-16,372,2.0,0.0,0.0,2.0,0.0,64.0,0,743.31,740.2006307176199,243.0,653.0,702.0,1,0.08,651,711
1068,0,97,915.19,1.8547693,566,6,0.0106007067137809,0.3909249563699825,0.0,4.443298511000154,0.0,9.333333333333334,29.83324653587096,3.1964158469691952,0.3617424242424242,0.6653992268935508,0.1711026583440559,2.0000000000000004,366,0.0,0.0,0.0,0.0,0.0,651.0,0,400.26,398.8305792316631,134.0,652.0,700.0,1,0.08,651,711
1069,1,54,3279.2,4.549254,582,2,0.0034364261168384,0.534804753820034,0.0185185150891638,13.999997407407887,0.00022871433,11.6,8.339725439615098,0.7189412284657598,0.353422619047619,0.5439642284354379,0.2943368085369836,0.9999999999999996,31782,2.0,4.0,1.0,7.0,0.0,36.0,1,151.08,150.12734916972497,52.0,681.0,681.0,1,0.08,651,711
107,0,30,941.75,5.0190635,585,40,0.0683760683760683,0.2364864864864864,0.0,8.233330588889803,0.0,21.8,41.96526341312936,1.925011200138411,0.2345679012345679,0.6583850727209605,0.2080745276995488,-1.0000000000000009,329,0.0,0.0,0.0,0.0,0.0,651.0,0,5.44,5.404557905851645,2.0,682.0,682.0,1,0.08,651,711
1070,0,128,3543.62,2.1211257,616,1,0.0016233766233766,0.7640449438202247,0.0390624969482424,11.046874136962956,0.0014392062,5.491071428571429,4.81737758221491,0.8773094416609678,0.2455020313406848,0.5421266673903157,0.2132481103239505,1.4999999999999998,401,5.0,2.0,1.0,8.0,1.0,27.0,1,319.44,317.1329376002687,111.0,652.0,705.0,1,0.08,651,711
1071,0,77,1802.79,1.8970518,546,4,0.0073260073260073,0.6075949367088608,0.0259740226007762,12.805193142182707,0.0008875132,8.603174603174603,8.990209159251329,1.0449861968478409,0.2970711297071129,0.6990779488761278,0.1835708283020048,-0.500000000000001,324,2.0,1.0,0.0,3.0,0.0,147.0,0,247.25,245.04634544189045,119.0,651.0,705.0,1,0.08,651,711
1072,0,54,2420.52,1.449841,541,3,0.0055452865064695,0.5748175182481752,0.0,25.166662006173706,0.0,10.979591836734691,8.158558379391053,0.7430650492347352,0.2885438972162741,0.5953912079561029,0.2025723461812843,1.4999999999999998,318,2.0,0.0,0.0,2.0,0.0,147.0,0,226.28,224.38341942155884,99.0,686.0,701.0,1,0.08,651,711
1073,0,96,2383.02,1.9331601,541,2,0.0036968576709796,0.6514598540145985,0.031249996744792,9.177082377387253,0.00096516183,6.125,5.493596062794335,0.8969121785587837,0.124756335282651,0.4843749952697754,0.1162109363651275,-1.0000000000000016,309,2.0,2.0,1.0,5.0,0.0,36.0,0,395.94,392.871960038088,130.0,655.0,710.0,1,0.08,651,711
1074,0,104,6376.68,2.7931583,533,10,0.0187617260787992,0.8425925925925927,0.0576923021449709,19.663459647744265,0.0015666459,5.447916666666667,3.0083035669422054,0.5521923753762359,0.2120589242891401,0.6657524831479174,0.2742543699888434,-1.0000000000000009,292,3.0,2.0,0.0,5.0,1.0,27.0,1,883.25,878.2644237155773,274.0,651.0,707.0,1,0.08,651,711
1075,0,59,1264.09,3.7164626,601,3,0.0049916805324459,0.4605263157894737,0.1016948980178139,6.728812418845353,0.007926651,11.5,11.21885667517146,0.9755519060567304,0.3309222423146474,0.6533575199027674,0.3266787599513837,3.0,300,1.0,0.0,0.0,1.0,0.0,239.0,0,117.659996,116.89222786926841,41.0,675.0,689.0,1,0.08,651,711
1076,0,80,2108.41,4.19999,553,2,0.0036166365280289,0.6125,0.0124999984375001,6.474999190625101,0.00047429107,7.5479452054794525,8.69073755962572,1.1514029062224247,0.1020408163265306,0.503936999938,0.1527559031062062,0.9999999999999994,365,1.0,0.0,0.0,1.0,0.0,64.0,1,132.6,131.87435754842076,24.0,659.0,711.0,1,0.08,651,711
1077,0,23,932.3,2.956145,374,6,0.0160427807486631,0.3123359580052493,0.0434782419659817,10.826082249529456,0.0032178485,16.727272727272727,36.89261355698366,2.205535361510492,0.2457142857142857,0.5402298695336245,0.1839080406922977,-1.1868783374443498e-15,330,0.0,0.0,0.0,0.0,0.0,651.0,0,303.53,301.92686372402767,76.0,655.0,705.0,1,0.08,651,711
1078,0,176,4355.86,2.2337976,537,19,0.0353817504655493,0.8878676470588236,0.0568181785898762,9.630681270984018,0.004100224,3.197530864197531,2.6953825393073574,0.8429548374149716,0.3250701590271281,0.5014044920346231,0.1919475646444402,-2.5000000000000013,375,3.0,4.0,2.0,9.0,1.0,27.0,0,433.17,430.9231135722163,189.0,652.0,710.0,1,0.08,651,711
1079,0,32,594.83,3.6898594,569,90,0.1862917398945518,0.3159722222222222,0.031249990234378,5.843748173828695,0.0042028814,15.96551724137931,13.283939708805972,0.8320388990585151,0.1649122807017544,0.3321554652948599,0.173144870206895,0.0,318,0.0,0.0,0.0,0.0,0.0,651.0,0,23.2,23.146252690487543,8.0,662.0,662.0,1,0.08,651,711
108,0,51,2459.6,2.6129653,567,6,0.0105820105820105,0.4146341463414634,0.0196078392925805,16.68627123798603,0.0006098552,11.936170212765957,11.223818336794048,0.9403191085193214,0.3740458015267175,0.4990439722844744,0.1806883347926545,0.0,313,2.0,2.0,0.0,4.0,0.0,147.0,0,53.75,53.642174940633105,19.0,656.0,689.0,1,0.08,651,711
